region,year,month,date,mean_temp_k,baseline_temp_k,anomaly_k
florida,2008,7,2008-07,301.47979166666664,301.2980580357143,0.18173363095235118
florida,2008,8,2008-08,301.2525,301.51613839285716,-0.2636383928571604
florida,2008,9,2008-09,300.9264583333333,300.80191220238095,0.12454613095235345
florida,2008,10,2008-10,299.24333333333334,298.7249404761905,0.5183928571428282
florida,2008,11,2008-11,297.37333333333333,296.0454761904762,1.3278571428571126
florida,2008,12,2008-12,295.05083333333334,293.70514880952385,1.3456845238094957
florida,2009,1,2009-01,293.871875,291.8131101190476,2.058764880952367
florida,2009,2,2009-02,293.800625,292.74385416666667,1.0567708333333599
florida,2009,3,2009-03,294.66625,293.7823883928572,0.8838616071428191
florida,2009,4,2009-04,295.98020833333334,295.91248511904763,0.06772321428570649
florida,2009,5,2009-05,298.43125000000003,298.3020089285714,0.1292410714286234
florida,2009,6,2009-06,300.2860416666667,300.1113318452381,0.17470982142856428
florida,2009,7,2009-07,300.96770833333335,301.2980580357143,-0.33034970238094274
florida,2009,8,2009-08,301.5470833333333,301.51613839285716,0.03094494047616081
florida,2009,9,2009-09,301.0720833333333,300.80191220238095,0.2701711309523489
florida,2009,10,2009-10,300.26624999999996,298.7249404761905,1.5413095238094456
florida,2009,11,2009-11,295.748125,296.0454761904762,-0.2973511904762063
florida,2009,12,2009-12,293.2247916666667,293.70514880952385,-0.4803571428571445
florida,2010,1,2010-01,289.48083333333335,291.8131101190476,-2.3322767857142708
florida,2010,2,2010-02,294.1935416666667,292.74385416666667,1.4496875000000387
florida,2010,3,2010-03,294.21208333333334,293.7823883928572,0.42969494047616763
florida,2010,4,2010-04,296.395,295.91248511904763,0.4825148809523512
florida,2010,5,2010-05,298.52416666666664,298.3020089285714,0.22215773809523398
florida,2010,6,2010-06,300.1689583333333,300.1113318452381,0.05762648809519533
florida,2010,7,2010-07,301.3727083333334,301.2980580357143,0.07465029761908681
florida,2010,8,2010-08,301.8391666666667,301.51613839285716,0.32302827380954113
florida,2010,9,2010-09,301.2477083333334,300.80191220238095,0.44579613095243076
florida,2010,10,2010-10,299.3485416666667,298.7249404761905,0.6236011904761654
florida,2010,11,2010-11,297.01479166666667,296.0454761904762,0.9693154761904452
florida,2010,12,2010-12,293.85270833333334,293.70514880952385,0.1475595238094911
florida,2011,1,2011-01,291.69687500000003,291.8131101190476,-0.11623511904758743
florida,2011,2,2011-02,292.6702083333333,292.74385416666667,-0.07364583333338715
florida,2011,3,2011-03,293.67854166666666,293.7823883928572,-0.10384672619051116
florida,2011,4,2011-04,295.8641666666667,295.91248511904763,-0.04831845238095411
florida,2011,5,2011-05,298.89166666666665,298.3020089285714,0.5896577380952408
florida,2011,6,2011-06,300.80791666666664,300.1113318452381,0.6965848214285302
florida,2011,7,2011-07,301.63187500000004,301.2980580357143,0.33381696428574514
florida,2011,8,2011-08,301.661875,301.51613839285716,0.14573660714285097
florida,2011,9,2011-09,300.9316666666667,300.80191220238095,0.12975446428572468
florida,2011,10,2011-10,298.67,298.7249404761905,-0.05494047619049525
florida,2011,11,2011-11,294.6489583333333,296.0454761904762,-1.3965178571428964
florida,2011,12,2011-12,293.56458333333336,293.70514880952385,-0.14056547619048843
florida,2012,1,2012-01,293.8589583333333,291.8131101190476,2.0458482142856838
florida,2012,2,2012-02,292.0177083333333,292.74385416666667,-0.7261458333333621
florida,2012,3,2012-03,294.1189583333333,293.7823883928572,0.33656994047612443
florida,2012,4,2012-04,296.7297916666667,295.91248511904763,0.8173065476190686
florida,2012,5,2012-05,298.7402083333333,298.3020089285714,0.4381994047619173
florida,2012,6,2012-06,300.72270833333334,300.1113318452381,0.6113764880952317
florida,2012,7,2012-07,301.863125,301.2980580357143,0.5650669642857338
florida,2012,8,2012-08,302.04604166666667,301.51613839285716,0.5299032738095093
florida,2012,9,2012-09,301.24,300.80191220238095,0.4380877976190618
florida,2012,10,2012-10,298.765625,298.7249404761905,0.04068452380948884
florida,2012,11,2012-11,295.9683333333333,296.0454761904762,-0.07714285714291691
florida,2012,12,2012-12,293.8129166666667,293.70514880952385,0.10776785714284642
florida,2013,1,2013-01,295.116875,291.8131101190476,3.3037648809523716
florida,2013,2,2013-02,291.363125,292.74385416666667,-1.3807291666666401
florida,2013,3,2013-03,294.194375,293.7823883928572,0.41198660714280777
florida,2013,4,2013-04,296.94687500000003,295.91248511904763,1.0343898809524035
florida,2013,5,2013-05,298.9239583333333,298.3020089285714,0.6219494047618923
florida,2013,6,2013-06,300.86791666666664,300.1113318452381,0.7565848214285325
florida,2013,7,2013-07,302.18125000000003,301.2980580357143,0.8831919642857429
florida,2013,8,2013-08,301.986875,301.51613839285716,0.4707366071428396
florida,2013,9,2013-09,301.2008333333333,300.80191220238095,0.3989211309523739
florida,2013,10,2013-10,299.285,298.7249404761905,0.5600595238095138
florida,2013,11,2013-11,296.76166666666666,296.0454761904762,0.7161904761904339
florida,2013,12,2013-12,294.51500000000004,293.70514880952385,0.8098511904761949
florida,2014,1,2014-01,291.8979166666667,291.8131101190476,0.08480654761905271
florida,2014,2,2014-02,292.49125,292.74385416666667,-0.2526041666666856
florida,2014,3,2014-03,292.951875,293.7823883928572,-0.830513392857199
florida,2014,4,2014-04,295.88750000000005,295.91248511904763,-0.024985119047585158
florida,2014,5,2014-05,299.02687499999996,298.3020089285714,0.7248660714285506
florida,2014,6,2014-06,300.4941666666667,300.1113318452381,0.38283482142855974
florida,2014,7,2014-07,301.6558333333333,301.2980580357143,0.35777529761901405
florida,2014,8,2014-08,301.8885416666667,301.51613839285716,0.37240327380953886
florida,2014,9,2014-09,301.34250000000003,300.80191220238095,0.5405877976190823
florida,2014,10,2014-10,299.4554166666667,298.7249404761905,0.7304761904761676
florida,2014,11,2014-11,295.358125,296.0454761904762,-0.6873511904762495
florida,2014,12,2014-12,291.260625,293.70514880952385,-2.4445238095238437
